frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
760,25.33327139364303,785.5684204101562,219.9441070556641,794.1278686523438,212.0308532714844,774.6979370117188,214.2613983154297,804.756591796875,213.0146484375,757.9805297851562,217.8385772705078,815.9898681640625,244.8759307861328,749.1078491210938,253.55079650878903,827.3980712890625,207.1099090576172,736.6901245117188,203.30960083007807,814.4595336914062,177.7106170654297,744.041748046875,135.7925567626953,807.572509765625,403.94085693359375,762.90380859375,408.2812805175781,796.6178588867188,515.92431640625,763.453369140625,522.36328125,786.561279296875,626.1858520507812,771.78076171875,632.8322143554688,Tadasana,0.99995714
761,25.366604645476773,785.0827026367188,220.04071044921875,792.6049194335938,211.3527984619141,774.76806640625,213.0273284912109,802.683837890625,212.8435516357422,757.7627563476562,215.3029937744141,814.762451171875,261.0809631347656,747.0526123046875,251.3124847412109,827.0740966796875,276.40289306640625,731.4382934570312,218.77203369140625,818.3226928710938,304.9836730957031,748.2667236328125,165.25314331054688,805.3377685546875,407.37109375,762.1723022460938,405.0078430175781,796.1895141601562,515.7850341796875,760.357666015625,517.9705810546875,789.8407592773438,624.3154907226562,764.9237060546875,627.9501953125,Tadasana,0.99995726
762,25.39993789731051,786.2486572265625,221.15869140625,794.5394287109375,212.5926513671875,775.0950927734375,215.18914794921875,804.7811279296875,213.048828125,757.4400024414062,218.14187622070312,816.3528442382812,251.9091644287109,748.2258911132812,253.9217987060547,828.9773559570312,249.8001251220703,735.1152954101562,207.7056121826172,824.6485595703125,265.0180358886719,742.652099609375,145.33238220214844,806.3276977539062,405.7267150878906,761.9722900390625,408.93408203125,794.5806274414062,515.9694213867188,763.8396606445312,523.710693359375,784.7836303710938,626.8322143554688,772.2039794921875,634.1273193359375,Tadasana,0.9999574
763,25.43327114914425,786.803955078125,220.7651824951172,794.7435302734375,212.92776489257807,776.3577880859375,214.1483612060547,804.1212768554688,214.4087677001953,757.984375,216.40187072753903,815.016357421875,249.58726501464844,744.0209350585938,253.9778594970703,828.988037109375,203.8777313232422,727.7228393554688,211.4135589599609,811.7614135742188,151.8008575439453,742.315185546875,156.68634033203125,806.9900512695312,409.81256103515625,761.24951171875,411.7593383789063,797.7411499023438,517.0003662109375,761.9526977539062,519.1983642578125,785.8599243164062,627.6145629882812,770.7006225585938,633.4002685546875,Tadasana,0.9999575
764,25.466604400978,787.6614379882812,222.02581787109372,795.3465576171875,213.96243286132807,777.0910034179688,215.34030151367188,804.1671752929688,215.02926635742188,758.0234985351562,217.28338623046875,814.3404541015625,250.2108154296875,743.79931640625,254.67308044433597,827.5375366210938,200.8259429931641,728.5039672851562,206.84378051757807,809.6279907226562,146.06739807128906,744.2471923828125,146.33251953125,806.7489013671875,410.9512939453125,761.338623046875,413.1396179199219,796.755859375,517.83154296875,762.3574829101562,520.4199829101562,785.4988403320312,627.8040771484375,772.1678466796875,633.5322265625,Tadasana,0.99995774
765,25.49993765281173,787.9855346679688,222.8975524902344,795.6293334960938,214.7482147216797,777.4110107421875,216.2499084472656,804.3355102539062,215.36854553222656,758.0720825195312,217.7959747314453,814.54833984375,249.90985107421875,744.0466918945312,254.54473876953125,828.5347900390625,204.3363494873047,727.9232788085938,209.94894409179688,811.2188110351562,152.29745483398438,742.6096801757812,152.0369110107422,807.2243041992188,409.9227294921875,761.7636108398438,412.3377380371094,796.8858032226562,516.8380126953125,761.9518432617188,520.720458984375,785.1122436523438,626.7142333984375,770.8067626953125,634.724609375,Tadasana,0.99995786
766,25.53327090464548,787.684814453125,223.7277374267578,795.36279296875,215.70362854003903,777.1519775390625,217.044677734375,804.15673828125,216.37147521972656,757.6056518554688,218.62408447265625,814.12255859375,250.23062133789065,743.6880493164062,255.50277709960935,828.7340698242188,203.67559814453125,727.341064453125,212.37815856933597,811.4668579101562,153.1883544921875,740.0825805664062,157.19149780273438,806.3703002929688,410.0382385253906,760.9552612304688,412.4439697265625,796.7002563476562,516.8485717773438,761.1982421875,520.237060546875,785.2083740234375,627.091064453125,769.716064453125,633.8408813476562,Tadasana,0.99995786
767,25.56660415647922,787.7304077148438,224.66629028320312,795.4595947265625,216.69029235839844,777.346923828125,217.7942657470703,804.1743774414062,217.2478485107422,757.5426025390625,218.85076904296875,813.5379028320312,250.71209716796875,743.2880859375,255.0738983154297,828.5859375,202.2903594970703,727.151611328125,208.24156188964844,811.5543823242188,148.26832580566406,741.3438110351562,148.34364318847656,807.0458984375,410.4105529785156,761.5248413085938,412.7745971679688,797.0169677734375,516.0888671875,760.5374755859375,520.2536010742188,786.3357543945312,626.1695556640625,769.35888671875,633.8998413085938,Tadasana,0.99995786
768,25.59993740831296,787.4061279296875,225.62535095214844,795.2662963867188,217.59466552734372,777.126708984375,218.7366943359375,804.3712158203125,218.00396728515625,758.0245971679688,219.7870178222656,814.6185302734375,251.36802673339844,743.473876953125,256.14697265625,830.2243041992188,204.6078948974609,725.5460815429688,211.64456176757807,812.0409545898438,150.40658569335938,739.7245483398438,152.19805908203125,807.3836059570312,410.8860778808594,761.2789916992188,413.3933410644531,798.3888549804688,515.2356567382812,760.3819580078125,519.8411865234375,787.7131958007812,624.8072509765625,768.74365234375,633.1514892578125,Tadasana,0.9999578
769,25.6332706601467,786.9673461914062,225.7467041015625,795.3709716796875,218.1335906982422,776.356689453125,219.81475830078125,805.1559448242188,218.53684997558597,758.2113037109375,222.14093017578125,815.1488647460938,247.1090850830078,746.9247436523438,256.7317810058594,827.3215942382812,196.3030548095703,732.13037109375,206.7770538330078,807.3812255859375,144.54554748535156,738.8743286132812,139.70480346679688,807.6580810546875,407.47076416015625,761.8076171875,411.838134765625,796.66259765625,516.1339721679688,761.3319702148438,523.2523193359375,787.2129516601562,623.5320434570312,770.4700317382812,632.63525390625,Tadasana,0.9999577
770,25.66660391198044,786.2821044921875,228.8565673828125,794.9325561523438,221.56468200683597,776.0660400390625,222.85899353027344,804.8075561523438,222.55604553222656,758.9230346679688,225.1456298828125,814.4889526367188,250.87741088867188,746.3239135742188,259.95233154296875,825.5265502929688,198.4046630859375,731.8944091796875,210.7633514404297,805.9033203125,135.68218994140625,742.9104614257812,136.44854736328125,807.5554809570312,410.5136413574219,761.4268188476562,414.8191833496094,799.1558227539062,520.9164428710938,761.690185546875,527.556640625,788.4274291992188,625.0147705078125,770.6058349609375,634.63232421875,Tadasana,0.99995744
771,25.69993716381418,785.581298828125,230.09754943847656,794.58447265625,222.61248779296875,775.2998046875,223.9081878662109,805.0604858398438,223.06002807617188,758.2584228515625,225.55685424804688,814.4275512695312,252.08041381835935,746.2699584960938,260.1184997558594,825.3028564453125,207.4076385498047,732.1682739257812,213.93931579589844,806.881103515625,151.88780212402344,740.8887329101562,141.80267333984375,806.4146728515625,410.3512268066406,760.3684692382812,414.4363403320313,798.9819946289062,520.0154418945312,761.1655883789062,527.0167846679688,788.4743041992188,623.8338623046875,770.2927856445312,634.6357421875,Tadasana,0.99995726
772,25.73327041564792,785.4110717773438,231.43760681152344,794.5553588867188,223.2819976806641,774.9287719726562,224.9540863037109,805.4547729492188,223.11383056640625,757.9967651367188,225.8778076171875,815.2749633789062,259.574951171875,746.3919677734375,260.1471862792969,823.4950561523438,258.10888671875,732.5894165039062,216.8641357421875,814.6382446289062,260.02911376953125,743.8974609375,145.59039306640625,805.5733642578125,411.71624755859375,759.8869018554688,414.7760009765625,798.3538208007812,518.3082275390625,761.1493530273438,527.1483764648438,787.113037109375,623.4396362304688,769.3544921875,634.9908447265625,Tadasana,0.9999571
773,25.76660366748166,785.563720703125,231.563720703125,794.7324829101562,223.39984130859372,774.826416015625,225.2237243652344,805.8046875,222.9371337890625,757.5560302734375,226.3555145263672,815.6290893554688,256.3843994140625,746.5330810546875,260.6031799316406,823.6924438476562,241.25924682617188,733.2603149414062,215.62969970703125,812.9862670898438,230.3588409423828,742.4371337890625,143.57156372070312,806.1233520507812,410.7165222167969,760.0736083984375,414.5460815429688,798.290771484375,518.2392578125,760.6205444335938,526.4937133789062,787.1455688476562,622.9464111328125,769.3948974609375,633.2853393554688,Tadasana,0.99995697
774,25.799936919315403,785.3756103515625,232.2354736328125,794.5866088867188,223.7242126464844,774.717529296875,224.93592834472656,805.8475341796875,224.8980865478516,756.7943725585938,225.6962127685547,816.1895141601562,274.664306640625,744.884765625,259.858154296875,823.11669921875,329.38800048828125,730.1044921875,221.114990234375,820.9855346679688,390.8780517578125,742.2671508789062,154.28713989257812,804.9813232421875,417.5612487792969,758.490478515625,416.3751525878906,796.2508544921875,521.3853149414062,759.7730712890625,528.3314819335938,786.447509765625,625.0038452148438,767.1980590820312,632.7655639648438,Tadasana,0.9999569
775,25.833270171149145,785.403076171875,232.5787353515625,794.5577392578125,224.23524475097656,775.0208740234375,225.57083129882807,805.361572265625,224.89784240722656,757.2581176757812,226.3438873291016,815.815185546875,270.1366271972656,744.6465454101562,261.15118408203125,824.5572509765625,310.1355285644531,729.2684326171875,221.87594604492188,819.8931274414062,363.901123046875,740.765869140625,155.6115264892578,804.4741821289062,415.5413818359375,758.2693481445312,416.3346862792969,796.5984497070312,520.38232421875,760.3851318359375,529.64013671875,786.2561645507812,625.3331298828125,768.7564697265625,635.65673828125,Tadasana,0.99995697
776,25.866603422982884,785.0784912109375,232.8925018310547,794.2293090820312,224.67481994628903,774.5138549804688,226.32034301757807,805.1604614257812,224.3649139404297,757.2056884765625,227.32940673828125,815.1575317382812,260.7846374511719,745.2003784179688,262.78179931640625,825.0375366210938,258.50347900390625,728.517578125,224.84915161132807,815.100341796875,259.9698791503906,736.3078002929688,162.6806640625,804.524169921875,412.8390502929688,758.8746337890625,416.21917724609375,796.6932373046875,520.6498413085938,761.9265747070312,530.061279296875,785.814208984375,622.983154296875,770.5648193359375,635.1369018554688,Tadasana,0.9999571
777,25.899936674816622,783.5524291992188,232.77159118652344,793.0904541015625,225.45269775390625,773.4345092773438,226.60238647460935,804.5455322265625,226.1673126220703,757.3687133789062,228.83663940429688,812.5684204101562,252.51617431640625,746.2487182617188,265.0752258300781,822.9525146484375,191.09127807617188,729.6586303710938,218.7826385498047,802.8158569335938,123.22555541992188,733.3193359375,152.7690887451172,804.5867309570312,412.1097717285156,760.1943969726562,417.4642028808594,796.7350463867188,522.3663330078125,762.3992919921875,530.8797607421875,787.6307983398438,622.9535522460938,772.556396484375,635.81494140625,Tadasana,0.9999572
778,25.933269926650365,782.15576171875,234.9799652099609,790.5811157226562,226.62521362304688,772.61181640625,226.27784729003903,800.6512451171875,227.39886474609372,755.3265991210938,226.7722320556641,808.5850830078125,264.5316162109375,742.8901977539062,270.3137512207031,822.6005249023438,194.0260772705078,730.6361694335938,213.4774932861328,801.5945434570312,113.36617279052734,752.3328857421875,129.27816772460938,807.29638671875,421.57177734375,764.5740356445312,423.8284912109375,797.9234008789062,524.6552734375,759.47412109375,523.8659057617188,794.2202758789062,622.5684814453125,771.4398803710938,618.6338500976562,Tadasana,0.99995726
779,25.966603178484107,782.1179809570312,235.0734405517578,790.6741943359375,226.9006805419922,772.76513671875,226.36837768554688,800.5948486328125,227.910888671875,755.4575805664062,226.81222534179688,808.5972900390625,264.6801147460937,741.7676391601562,270.7353210449219,822.7032470703125,194.21136474609372,729.0897216796875,215.7860565185547,801.5838623046875,113.90641021728516,750.7771606445312,132.2653350830078,806.4888916015625,421.39013671875,763.1566162109375,423.6327819824219,797.6847534179688,525.2886352539062,757.8916625976562,523.8524169921875,794.2586059570312,623.877685546875,771.0320434570312,619.1796875,Tadasana,0.9999572
780,25.99993643031785,781.786376953125,233.5684814453125,791.9583740234375,227.08999633789065,772.1349487304688,227.1209259033203,803.4534301757812,229.6928253173828,755.5204467773438,229.6128387451172,810.5170288085938,255.8896942138672,743.90234375,265.1402893066406,820.9241943359375,193.72454833984372,729.90478515625,212.61715698242188,798.1368408203125,123.3696060180664,734.8530883789062,136.64988708496094,803.3967895507812,413.0393981933594,758.385009765625,417.1216735839844,795.759033203125,522.5336303710938,759.1433715820312,529.2771606445312,786.841796875,623.2361450195312,772.1563110351562,633.7837524414062,Tadasana,0.99995697
781,26.033269682151587,780.3212280273438,234.6952209472656,790.8522338867188,227.8501434326172,770.6749877929688,227.79360961914065,803.2152709960938,229.33120727539065,754.621337890625,228.9825897216797,811.3335571289062,257.2327880859375,742.5769653320312,264.8641662597656,822.9285888671875,207.7677001953125,726.54248046875,221.9089813232422,804.4777221679688,149.30223083496094,734.7446899414062,156.366455078125,803.2531127929688,413.67291259765625,757.4447631835938,417.3609924316406,796.7010498046875,523.720947265625,759.5635375976562,530.1790161132812,787.451171875,623.3653564453125,772.0916748046875,633.7173461914062,Tadasana,0.9999563
782,26.06660293398533,779.2902221679688,235.01048278808597,789.7340698242188,227.91015625,769.5767211914062,227.5399932861328,802.1710205078125,228.6122589111328,752.8222045898438,228.08023071289065,810.1341552734375,258.0394592285156,740.6521606445312,270.39031982421875,823.8831176757812,217.9777069091797,727.6427001953125,268.81011962890625,806.4034423828125,164.23477172851562,740.62158203125,252.17173767089844,802.5140991210938,414.31829833984375,756.7708129882812,418.4143981933594,796.5003051757812,524.9072875976562,760.1822509765625,529.4712524414062,787.4255981445312,623.8311767578125,771.04443359375,633.2008666992188,Tadasana,0.99995524
